lastTickTime,Tile::grassCount,Tile::rabbitCount,Tile::foxCount
75.9074,0,385,74
75.9432,0,418,72
75.9698,0,400,74
75.988,0,454,76
76.0042,0,429,76
76.021,0,470,79
76.0373,0,439,79
76.0558,0,466,76
76.0709,0,450,77
76.0873,0,479,78
76.104,0,461,78
76.1208,0,499,79
76.138,0,475,75
76.1547,0,529,78
76.1715,0,505,77
76.1896,0,561,77
76.205,0,533,77
76.2226,0,563,78
76.2411,0,537,75
76.255,0,576,71
76.2718,0,554,69
76.2882,0,595,65
76.3042,0,564,65
76.3208,0,616,68
76.3451,0,587,67
76.3713,0,641,73
76.3881,0,614,73
76.4049,0,674,74
76.4225,0,642,75
76.4396,0,676,72
76.4562,0,632,73
76.4729,0,675,76
76.4905,0,634,79
76.5068,0,680,83
76.5231,0,642,86
76.5404,0,706,86
76.5566,0,674,92
76.5735,0,738,91
76.5893,0,692,92
76.609,0,728,92
76.6391,0,694,93
76.6664,0,727,98
76.7005,0,696,102
76.7229,0,735,106
76.7478,0,694,117
76.7742,0,749,122
76.7915,0,695,126
76.8062,0,754,127
76.8299,0,709,129
76.867,0,764,135
76.8992,0,702,144
76.9226,0,730,160
76.9473,0,685,168
76.9791,0,721,176
77.007,0,681,183
77.0234,0,711,196
77.0401,0,674,200
77.0576,0,718,203
77.0737,0,676,209
77.0914,0,712,219
77.1084,0,683,226
77.124,0,722,235
77.1433,0,673,243
77.1773,0,703,244
77.2158,0,663,250
77.254,0,684,258
77.2918,0,639,272
77.3164,0,658,283
77.337,0,621,288
77.3649,0,669,290
77.3827,0,616,296
77.3995,0,656,301
77.4155,0,601,313
77.4316,0,633,315
77.4485,0,587,323
77.4652,0,610,330
77.4845,0,574,340
77.5145,0,603,340
77.5332,0,560,334
77.5482,0,590,341
77.5711,0,551,341
77.5982,0,598,338
77.6261,0,552,340
77.6565,0,592,339
77.6944,0,558,343
77.7264,0,582,342
77.7547,0,546,341
77.7861,0,582,343
77.8249,0,538,343
77.8523,0,561,350
77.8834,0,518,360
77.9006,0,545,364
77.9171,0,498,363
77.9338,0,526,362
77.9506,0,486,363
77.9673,0,510,366
77.9841,0,469,372
77.9999,0,486,375
78.0196,0,442,371
78.0507,0,454,378
78.0675,0,417,376
78.083,0,427,379
78.1006,0,388,394
78.1163,0,401,399
78.1339,0,362,402
78.1531,0,373,413
78.1835,0,336,419
78.1996,0,350,414
78.216,0,313,421
78.2335,0,310,424
78.2491,0,280,425
78.2662,0,282,435
78.283,0,251,437
78.3009,0,250,435
78.316,0,230,434
78.333,0,243,432
78.3512,0,221,424
78.3717,0,234,424
78.4019,0,211,416
78.4163,0,216,409
78.4326,0,193,405
78.4492,0,195,403
78.4662,0,181,392
78.4819,0,180,377
78.4992,0,162,376
78.515,0,164,368
78.5322,0,157,360
78.5486,0,171,348
78.5653,0,161,339
78.5856,0,166,332
78.5986,0,147,324
78.6155,0,155,319
78.6318,0,145,314
78.6488,0,153,300
78.6656,0,146,294
78.6817,0,145,285
78.6984,0,134,283
78.7154,0,150,274
78.7318,0,134,268
78.7485,0,141,269
78.7649,0,131,258
78.7818,0,135,245
78.7979,0,122,241
78.8145,0,127,229
78.8311,0,117,222
78.8482,0,123,210
78.865,0,111,205
78.8811,0,120,205
78.9004,0,111,196
78.9145,0,124,190
78.9312,0,117,184
78.9479,0,119,183
78.9644,0,109,175
78.9809,0,109,171
78.9978,0,101,170
79.0145,0,99,170
79.0311,0,95,165
79.0477,0,108,156
79.0646,0,103,148
79.0808,0,118,146
79.0977,0,114,141
79.1146,0,125,135
79.1307,0,120,125
79.1474,0,125,117
79.1643,0,122,111
79.182,0,127,109
79.1979,0,123,108
79.2146,0,136,102
79.2321,0,130,99
79.2477,0,153,98
79.2644,0,143,94
79.2814,0,159,93
79.2975,0,146,94
79.3147,0,150,93
79.3315,0,146,94
79.3479,0,154,91
79.3651,0,148,86
79.3814,0,154,86
79.398,0,152,83
79.4147,0,167,78
79.4313,0,162,77
79.4483,0,185,75
79.4651,0,177,77
79.4817,0,194,74
79.4987,0,189,74
79.5196,0,199,74
79.5331,0,196,72
79.5481,0,202,66
79.5652,0,196,64
79.5818,0,212,64
79.5988,0,209,64
79.6168,0,234,63
79.6346,0,229,58
79.6495,0,264,59
79.6662,0,254,57
79.6831,0,272,61
79.6995,0,259,59
79.7159,0,278,60
79.7331,0,265,60
79.7517,0,282,60
79.7689,0,274,57
79.7824,0,303,56
79.804,0,297,54
79.82,0,341,54
79.8391,0,325,53
79.8719,0,360,51
79.9004,0,352,47
79.9169,0,383,48
79.9335,0,366,47
79.95,0,392,49
79.9668,0,377,47
79.9844,0,408,47
80.0006,0,398,47
80.0179,0,445,44
80.0347,0,427,45
80.0513,0,480,45
80.0731,0,456,42
80.1055,0,496,40
80.1441,0,484,39
80.1725,0,515,40
80.2109,0,492,41
80.2412,0,524,40
80.2765,0,495,38
80.3014,0,541,40
80.3242,0,518,41
80.3572,0,570,42
80.3857,0,542,41
80.4021,0,588,41
80.4273,0,552,40
80.4597,0,593,39
80.4885,0,563,38
80.505,0,595,38
80.5195,0,576,38
80.5362,0,629,37
80.553,0,609,36
80.5788,0,667,36
80.6166,0,640,36
80.6403,0,702,38
80.6622,0,667,38
80.698,0,719,38
80.7267,0,694,39
80.7572,0,730,39
80.7726,0,705,37
80.7899,0,757,37
80.8077,0,725,37
80.8235,0,781,39
80.8405,0,731,41
80.8566,0,812,45
80.8745,0,765,47
80.8896,0,831,46
80.9067,0,784,47
80.9245,0,837,50
80.9411,0,795,50
80.9575,0,842,51
80.9773,0,803,51
81.0083,0,869,52
81.0251,0,828,52
81.0419,0,894,50
81.0587,0,859,51
81.0756,0,937,51
81.0924,0,884,50
81.1081,0,949,50
81.1245,0,896,50
81.1409,0,951,53
81.1603,0,899,52
81.1935,0,967,50
81.2245,0,913,49
81.242,0,988,49
81.267,0,922,51
81.2914,0,1015,55
81.3097,0,955,54
81.331,0,1015,54
81.3652,0,967,56
81.4077,0,1020,56
81.4446,0,970,60
81.479,0,1022,61
81.5164,0,975,58
81.545,0,1047,59
81.5924,0,979,60
81.6266,0,1065,60
81.6586,0,1006,63
81.6986,0,1066,68
81.7371,0,1001,74
81.7754,0,1063,73
81.8049,0,999,79
81.839,0,1059,83
81.8816,0,1000,85
81.9128,0,1061,85
81.9509,0,1000,86
81.9883,0,1073,89
82.0166,0,1003,95
82.0488,0,1063,95
82.0941,0,994,101
82.1254,0,1075,106
82.1641,0,1005,112
82.2011,0,1061,111
82.2402,0,993,113
82.2749,0,1034,118
82.2984,0,985,120
82.3157,0,1048,126
82.3494,0,983,124
82.3844,0,1048,127
82.4273,0,986,131
82.4633,0,1064,131
82.5018,0,997,134
82.542,0,1070,136
82.5672,0,992,139
82.5828,0,1042,142
82.6076,0,973,146
82.6424,0,1019,152
82.6805,0,968,153
82.7132,0,1021,155
82.7504,0,954,158
82.778,0,1029,159
82.8069,0,970,155
82.8235,0,1025,154
82.8463,0,962,153
82.8743,0,1000,157
82.9079,0,934,160
82.9401,0,994,156
82.961,0,924,159
83.0033,0,971,156
83.0401,0,911,155
83.0783,0,963,158
83.1106,0,923,159
83.1517,0,984,156
83.1896,0,919,154
83.2271,0,982,161
83.2674,0,903,163
83.3066,0,951,160
83.336,0,885,158
83.3734,0,948,160
83.396,0,876,167
83.413,0,933,167
83.4301,0,871,166
83.4596,0,920,169
83.4965,0,855,169
83.5313,0,913,177
83.5687,0,857,175
83.5972,0,914,180
83.6304,0,855,185
83.6739,0,918,185
83.7101,0,847,188
83.7438,0,897,193
83.7752,0,829,194
83.8078,0,859,199
83.8478,0,801,204
83.8765,0,847,210
83.9162,0,794,205
83.944,0,849,212
83.9798,0,776,206
84.0056,0,832,207
84.0299,0,764,210
84.0699,0,823,206
84.0945,0,768,214
84.1135,0,800,213
84.1524,0,747,219
84.1776,0,772,228
84.2061,0,729,233
84.2423,0,755,236
84.2754,0,700,241
84.2992,0,738,242
84.3149,0,702,242
84.3314,0,745,236
84.3482,0,692,236
84.375,0,730,232
84.4062,0,690,233
84.4322,0,724,236
84.4612,0,675,234
84.4888,0,712,229
84.5177,0,665,227
84.5353,0,698,226
84.5771,0,644,227
84.5998,0,685,227
84.6165,0,642,228
84.6362,0,681,229
84.6666,0,639,230
84.6831,0,682,234
84.7001,0,637,231
84.7166,0,659,233
84.7341,0,622,232
84.7504,0,650,229
84.7676,0,602,232
84.7837,0,635,232
84.8002,0,600,230
84.8158,0,642,224
84.8333,0,586,218
84.8529,0,620,213
84.8822,0,594,217
84.8988,0,621,216
84.9157,0,579,222
84.9327,0,617,213
84.95,0,584,211
84.9678,0,601,215
84.9843,0,557,215
85.0081,0,590,215
85.0342,0,554,212
85.0596,0,588,212
85.0961,0,531,213
85.1303,0,559,217
85.152,0,531,212
85.1767,0,563,211
85.2022,0,520,215
85.2234,0,543,211
85.2548,0,504,205
85.2685,0,518,208
85.2974,0,483,211
85.3251,0,513,212
85.3522,0,472,212
85.3745,0,508,215
85.4022,0,468,209
85.4187,0,499,215
85.4356,0,460,216
85.4521,0,490,217
85.4748,0,450,213
85.5103,0,470,218
85.5354,0,437,227
85.5531,0,462,225
85.574,0,430,224
85.6026,0,461,219
85.6307,0,436,217
85.6608,0,464,214
85.6868,0,435,212
85.7031,0,450,211
85.7201,0,422,208
85.7405,0,443,207
85.78,0,420,206
85.803,0,438,214
85.8252,0,408,213
85.853,0,445,219
85.8741,0,391,216
85.8869,0,407,227
85.9106,0,374,233
85.9422,0,398,235
85.9706,0,364,234
85.9882,0,375,236
86.0063,0,347,237
86.0205,0,362,241
86.0397,0,321,250
86.0578,0,333,261
86.0705,0,313,265
86.0966,0,328,266
86.1206,0,307,268
86.1463,0,322,269
86.1707,0,300,268
86.1942,0,313,268
86.2264,0,294,267
86.263,0,300,275
86.2892,0,282,275
86.3046,0,309,273
86.3211,0,294,267
86.3467,0,307,266
86.3746,0,284,264
86.395,0,291,263
86.422,0,274,272
86.4427,0,291,274
86.4722,0,268,273
86.4935,0,269,279
86.5219,0,253,272
86.5387,0,266,275
86.5586,0,249,279
86.572,0,271,270
86.5926,0,247,267
86.6217,0,256,263
86.6387,0,242,261
86.6553,0,257,261
86.6767,0,237,264
86.7055,0,245,266
86.7219,0,230,266
86.7384,0,248,260
86.7553,0,236,251
86.7732,0,259,242
86.7952,0,238,245
86.8273,0,260,243
86.8549,0,238,240
86.8774,0,249,236
86.9124,0,234,229
86.9445,0,237,228
86.9741,0,225,224
86.9884,0,229,224
87.005,0,214,226
87.0226,0,232,222
87.0412,0,209,222
87.0554,0,231,215
87.0741,0,217,214
87.0917,0,234,210
87.1119,0,221,205
87.1423,0,238,199
87.1601,0,226,200
87.1934,0,233,201
87.212,0,224,202
87.2387,0,240,197
87.2628,0,223,202
87.2941,0,250,194
87.3142,0,234,186
87.3456,0,262,190
87.3797,0,249,189
87.4075,0,271,189
87.4226,0,253,188
87.4465,0,266,190
87.4727,0,254,191
87.4981,0,269,191
87.5231,0,256,192
87.5418,0,277,191
87.5561,0,261,191
87.5729,0,283,185
87.5922,0,269,185
87.6124,0,289,188
87.6422,0,261,187
87.6602,0,280,190
87.6795,0,265,191
87.7062,0,273,191
87.7228,0,261,191
87.7432,0,280,195
87.7563,0,264,198
87.7774,0,289,198
87.7928,0,272,199
87.8063,0,296,200
87.8332,0,276,193
87.86,0,294,202
87.8777,0,281,200
87.8938,0,294,199
87.914,0,282,199
87.9452,0,294,204
87.9736,0,281,203
87.9903,0,299,207
88.0069,0,282,207
88.0273,0,312,212
88.0471,0,289,210
88.0742,0,308,212
88.0949,0,286,210
88.113,0,295,207
88.1465,0,284,207
88.1843,0,305,202
88.2111,0,291,207
88.227,0,319,202
88.2414,0,296,208
88.2643,0,330,207
88.2973,0,314,207
88.3252,0,334,206
88.3421,0,313,202
88.3581,0,331,199
88.3754,0,311,200
88.3919,0,324,204
88.4086,0,303,208
88.4253,0,318,200
88.4419,0,299,202
88.4586,0,329,203
88.4753,0,307,203
88.502,0,331,201
88.5254,0,311,199
88.5419,0,330,191
88.5586,0,306,189
88.5753,0,314,194
88.592,0,295,201
88.6081,0,316,196
88.6256,0,297,196
88.6441,0,314,190
88.6597,0,293,189
88.6787,0,324,192
88.6947,0,304,189
88.7115,0,320,194
88.7252,0,299,197
88.7429,0,300,198
88.7597,0,283,203
88.7768,0,306,207
88.7923,0,292,209
88.8082,0,313,212
88.8251,0,295,211
88.8433,0,315,212
88.8658,0,296,217
88.8974,0,332,217
88.9339,0,316,214
88.9646,0,332,217
88.9972,0,314,216
89.0308,0,335,208
89.0648,0,315,211
89.0921,0,327,217
89.1086,0,299,213
89.1329,0,319,213
89.1587,0,300,209
89.1797,0,329,209
89.1957,0,311,211
89.2175,0,333,213
89.2423,0,315,219
89.2589,0,332,214
89.2788,0,307,214
89.2983,0,307,220
89.3271,0,288,218
89.3421,0,300,215
89.3666,0,278,218
89.3922,0,306,219
89.4089,0,289,223
89.4258,0,328,218
89.4504,0,295,222
89.4829,0,313,218
89.509,0,296,224
89.5257,0,314,229
89.5423,0,295,226
89.5589,0,304,224
89.5756,0,285,227
89.595,0,307,232
89.609,0,286,230
89.6335,0,304,233
89.6673,0,290,238
89.6924,0,320,234
89.7093,0,292,241
89.7265,0,315,246
89.7425,0,292,250
89.7654,0,306,253
89.7987,0,291,246
89.8345,0,307,249
89.8662,0,284,249
89.8958,0,303,248
89.9132,0,290,248
89.9269,0,311,246
89.9436,0,296,244
89.9686,0,321,249
89.9947,0,300,246
90.0142,0,321,244
90.0357,0,297,247
90.0601,0,312,240
90.083,0,295,241
90.1105,0,319,235
90.1271,0,295,234
90.1486,0,317,238
90.1833,0,302,235
90.2128,0,330,233
90.2282,0,315,226
90.2443,0,339,216
90.2639,0,324,215
90.278,0,336,208
90.295,0,321,200
90.3117,0,333,200
90.3284,0,318,201
90.3443,0,345,198
90.3616,0,329,195
90.3849,0,359,191
90.412,0,338,188
90.4281,0,376,182
90.4485,0,355,173
90.4612,0,378,171
90.4791,0,349,165
90.4995,0,357,170
90.5297,0,341,170
90.5539,0,371,169
90.5851,0,349,172
90.6106,0,375,171
90.6297,0,354,164
90.6526,0,392,164
90.6876,0,375,160
90.7116,0,412,154
90.7296,0,390,151
90.7485,0,416,147
90.7636,0,393,147
90.7887,0,427,147
90.8214,0,403,143
90.8498,0,426,140
90.8808,0,411,134
90.9017,0,435,138
90.9388,0,422,136
90.962,0,448,135
90.9791,0,427,130
90.9962,0,469,128
91.0161,0,447,121
91.034,0,477,119
91.0673,0,456,117
91.1,0,479,107
91.1141,0,461,110
91.1307,0,492,111
91.1518,0,465,114
91.184,0,497,116
91.2033,0,471,114
91.2333,0,503,113
91.2501,0,476,110
91.2646,0,513,107
91.2799,0,477,107
91.3029,0,508,111
91.3315,0,488,112
91.3468,0,514,113
91.3692,0,492,114
91.408,0,538,115
91.4329,0,509,119
91.4521,0,548,123
91.4924,0,517,126
91.5165,0,558,133
91.542,0,521,140
91.574,0,553,145
91.6058,0,523,149
91.64,0,556,152
91.6721,0,528,156
91.7088,0,555,158
91.7317,0,518,161
91.7485,0,557,165
91.7648,0,520,165
91.7937,0,566,168
91.8149,0,524,177
91.8423,0,559,178
91.8652,0,520,187
91.8917,0,540,196
91.9238,0,506,201
91.9587,0,528,204
91.9881,0,495,212
92.03,0,505,222
92.0601,0,478,226
92.0851,0,517,231
92.1019,0,493,231
92.119,0,530,232
92.1347,0,497,235
92.152,0,521,239
92.1724,0,485,247
92.204,0,508,248
92.2192,0,472,253
92.235,0,487,258
92.259,0,453,271
92.2853,0,471,280
92.3024,0,436,289
92.3234,0,450,305
92.3512,0,419,305
92.3682,0,434,310
92.3843,0,399,314
92.4007,0,419,318
92.4296,0,381,328
92.4589,0,399,325
92.4909,0,366,322
92.5241,0,398,324
92.5527,0,365,333
92.5683,0,382,340
92.5856,0,361,345
92.6045,0,371,344
92.6226,0,345,347
92.6535,0,348,352
92.6707,0,323,356
92.6856,0,346,354
92.7058,0,318,351
92.7386,0,336,352
92.7534,0,306,349
92.77,0,330,349
92.7882,0,310,346
92.803,0,325,351
92.8225,0,305,352
92.8524,0,313,348
92.8751,0,281,352
92.9117,0,291,349
92.9377,0,269,345
92.9542,0,293,343
92.9758,0,270,343
93.0073,0,290,343
93.0397,0,271,334
93.0685,0,295,324
93.0902,0,278,318
93.1259,0,293,316
93.1525,0,269,313
93.1696,0,281,307
93.1858,0,260,301
93.2019,0,272,293
93.2222,0,252,282
93.2424,0,269,274
93.2767,0,256,267
93.3079,0,272,259
93.3355,0,251,256
93.3579,0,265,248
93.3854,0,249,242
93.4092,0,260,235
93.4355,0,241,233
93.4595,0,254,229
93.4852,0,241,224
93.5096,0,261,218
93.5354,0,247,206
93.5592,0,269,196
93.5853,0,259,190
93.6099,0,276,177
93.639,0,265,172
93.6583,0,276,166
93.6875,0,261,160
93.703,0,277,160
93.7195,0,254,161
93.7398,0,273,159
93.7528,0,258,149
93.775,0,285,142
93.804,0,274,136
93.8194,0,302,130
93.8387,0,288,126
93.8594,0,308,126
93.8938,0,290,125
93.9228,0,304,125
93.9435,0,288,117
93.9704,0,300,118
93.9864,0,295,115
94.0051,0,324,115
94.0198,0,310,111
94.0367,0,339,115
94.0535,0,313,114
94.0698,0,342,112
94.0939,0,326,112
94.1217,0,348,104
94.1369,0,321,101
94.1619,0,336,93
94.1944,0,318,93
94.223,0,348,90
94.242,0,335,89
94.2699,0,364,88
94.294,0,346,86
94.3273,0,378,85
94.3615,0,358,86
94.3946,0,392,87
94.4285,0,376,86
94.4571,0,388,85
94.471,0,364,85
94.4914,0,388,85
94.5108,0,372,89
94.5418,0,419,89
94.5715,0,396,91
94.596,0,425,92
94.63,0,405,95
94.6541,0,437,93
94.6709,0,416,93
94.691,0,439,94
94.7042,0,422,94
94.7209,0,449,95
94.7381,0,426,94
94.7555,0,466,98
94.7759,0,437,99
94.8137,0,482,98
94.8414,0,455,103
94.8546,0,502,106
94.8776,0,480,104
94.9148,0,507,110
94.9474,0,482,111
94.9822,0,499,110
95.0065,0,480,107
95.0223,0,518,110
95.0433,0,493,114
95.0825,0,538,122
95.1166,0,513,125
95.1426,0,553,127
95.1631,0,523,127
95.194,0,555,130
95.2293,0,527,137
95.265,0,558,135
95.3044,0,530,136
95.3368,0,551,140
95.3707,0,520,145
95.4046,0,572,145
95.439,0,540,150
95.472,0,578,152
95.5052,0,540,157
95.5363,0,582,161
95.5703,0,537,170
95.6042,0,566,174
95.6392,0,535,180
95.6635,0,547,182
95.6893,0,510,189
95.7193,0,537,196
95.746,0,500,203
95.7638,0,548,205
95.7888,0,519,201
95.8197,0,555,207
95.8482,0,525,214
95.863,0,559,214
95.8796,0,511,219
95.8956,0,541,227
95.9122,0,506,228
95.9297,0,525,226
95.9457,0,487,229
95.9621,0,522,231
95.9787,0,485,231
95.9954,0,518,232
96.0172,0,481,236
96.046,0,529,240
96.068,0,494,240
96.0963,0,526,244
96.113,0,488,243
96.1368,0,505,246
96.1621,0,467,249
96.18,0,488,249
96.2038,0,461,250
96.2296,0,500,246
96.2468,0,469,244
96.271,0,510,247
96.2961,0,474,239
96.3126,0,516,236
96.3365,0,486,228
96.3724,0,501,226
96.3965,0,470,233
96.4131,0,504,225
96.4329,0,481,228
96.4511,0,511,226
96.4902,0,482,223
96.5129,0,523,217
96.5373,0,486,221
96.5647,0,524,212
96.5797,0,497,202
96.5963,0,534,198
96.6224,0,493,198
96.6462,0,520,198
96.6641,0,489,190
96.6826,0,509,195
96.7021,0,480,192
96.7345,0,513,191
96.7747,0,488,193
96.8058,0,537,195
96.8377,0,501,205
96.8639,0,534,204
96.8801,0,501,206
96.9047,0,533,207
96.939,0,497,209
96.9667,0,517,213
96.9841,0,491,210
97.0216,0,517,207
97.0525,0,490,204
97.0812,0,533,206
97.0969,0,502,208
97.122,0,546,215
97.1473,0,513,222
97.1638,0,546,212
97.1915,0,498,215
97.218,0,525,220
97.2499,0,491,225
97.2731,0,507,220
97.3064,0,471,225
97.3304,0,488,223
97.3559,0,462,223
97.3804,0,503,219
97.4047,0,474,220
97.4421,0,513,221
97.4759,0,476,218
97.5038,0,505,224
97.5388,0,475,222
97.5746,0,501,225
97.6067,0,454,237
97.6355,0,480,235
97.6639,0,452,235
97.6808,0,473,237
97.6978,0,443,233
97.7194,0,462,236
97.7473,0,434,238
97.7646,0,461,237
97.7835,0,430,233
97.7992,0,446,236
97.8145,0,425,230
97.8312,0,447,227
97.848,0,418,225
97.8653,0,432,226
97.8813,0,410,231
97.9029,0,446,228
97.9331,0,414,229
97.948,0,441,228
97.965,0,412,225
97.9811,0,444,221
97.9975,0,398,216
98.0178,0,417,216
98.0309,0,388,214
98.0511,0,415,217
98.0691,0,385,214
98.0977,0,412,213
98.1247,0,396,208
98.1544,0,421,205
98.1808,0,394,201
98.1973,0,399,203
98.2141,0,375,203
98.2306,0,388,210
98.2474,0,367,210
98.2707,0,383,208
98.3002,0,358,207
98.3233,0,381,199
98.3549,0,350,201
98.3805,0,377,196
98.3972,0,351,201
98.4148,0,371,206
98.4305,0,351,199
98.4532,0,346,207
98.4889,0,323,209
98.5137,0,343,205
98.5354,0,326,202
98.5719,0,349,200
98.6038,0,333,195
98.6383,0,372,196
98.6704,0,334,196
98.7027,0,358,196
98.7322,0,338,195
98.7493,0,348,195
98.765,0,317,188
98.7894,0,332,193
98.8142,0,316,190
98.8331,0,335,188
98.8531,0,323,182
98.8866,0,350,185
98.9209,0,332,185
98.9549,0,360,179
98.9881,0,333,181
99.0142,0,357,177
99.0309,0,339,178
99.0474,0,350,173
99.0725,0,330,173
99.1052,0,351,172
99.1402,0,334,170
99.1739,0,355,173
99.1986,0,335,168
99.2152,0,358,164
99.2399,0,337,159
99.2701,0,368,161
99.2991,0,343,163
99.3166,0,354,154
99.3406,0,331,158
99.3737,0,339,159
99.4064,0,320,157
99.432,0,348,157
99.4568,0,335,153
99.488,0,356,152
99.5158,0,337,151
99.5324,0,364,150
99.5518,0,339,157
99.5665,0,359,157
99.5835,0,331,159
99.603,0,342,163
99.6205,0,322,162
99.6498,0,355,157
99.6666,0,334,152
99.6832,0,355,151
99.7042,0,330,152
99.7331,0,361,151
99.7496,0,343,146
99.7663,0,363,149
99.7841,0,342,151
99.7997,0,366,151
99.8167,0,338,154
99.8328,0,365,156
99.8498,0,346,155
99.866,0,382,150
99.8836,0,356,153
99.905,0,384,153
99.933,0,362,152
99.9497,0,381,152
99.9659,0,366,154
99.9828,0,395,156
99.9997,0,375,153
100.017,0,402,152
100.033,0,385,159
100.053,0,417,149
100.066,0,397,147
100.091,0,447,148
100.116,0,424,150
100.143,0,447,151
100.168,0,421,153
100.184,0,441,158
100.201,0,414,160
100.219,0,433,162
100.237,0,402,162
100.258,0,432,168
100.29,0,408,168
100.317,0,449,166
100.335,0,422,166
100.359,0,448,169
100.394,0,416,171
100.425,0,444,173
100.458,0,423,176
100.49,0,451,173
100.518,0,426,171
100.538,0,453,169
100.555,0,427,167
100.576,0,466,167
100.609,0,437,167
100.643,0,469,168
100.674,0,442,168
100.702,0,465,171
100.719,0,440,174
100.735,0,459,170
100.759,0,425,170
100.788,0,449,172
100.806,0,427,173
100.819,0,471,173
100.846,0,443,172
100.879,0,491,174
100.903,0,465,175
100.92,0,498,173
100.946,0,471,173
100.97,0,498,169
100.986,0,474,167
101.003,0,486,170
101.024,0,457,168
101.055,0,502,167
101.078,0,485,166
101.112,0,519,168
101.144,0,490,170
101.176,0,524,172
101.212,0,486,173
101.237,0,517,178
101.254,0,488,180
101.273,0,510,182
101.289,0,489,182
101.305,0,520,184
101.333,0,485,189
101.354,0,529,188
101.372,0,494,195
101.398,0,543,195
101.435,0,514,192
101.463,0,555,192
101.501,0,520,198
101.524,0,548,205
101.548,0,514,208
101.574,0,524,206
101.591,0,487,212
101.613,0,520,214
101.641,0,494,217
101.658,0,556,220
101.681,0,511,221
101.712,0,539,231
101.745,0,500,236
101.774,0,531,242
101.793,0,500,251
101.808,0,515,253
101.824,0,473,256
101.85,0,504,253
101.874,0,478,258
101.892,0,523,260
101.916,0,491,255
101.945,0,523,260
101.975,0,474,268
101.994,0,489,272
102.007,0,453,266
102.024,0,470,269
102.043,0,447,272
102.06,0,472,271
102.079,0,442,270
102.108,0,490,266
102.125,0,461,264
102.152,0,503,265
102.175,0,457,271
102.191,0,491,280
102.208,0,459,277
102.231,0,482,277
102.258,0,454,282
102.284,0,467,281
102.311,0,438,283
102.334,0,457,281
102.373,0,427,291
102.399,0,467,287
102.44,0,421,286
102.468,0,460,294
102.504,0,428,297
102.54,0,442,296
102.571,0,412,295
102.604,0,431,292
102.638,0,408,291
102.665,0,419,301
102.686,0,388,303
102.722,0,408,308
102.748,0,381,314
102.773,0,410,314
102.8,0,376,312
102.835,0,395,316
102.875,0,365,317
102.9,0,384,313
102.933,0,355,312
102.95,0,371,319
102.98,0,342,325
103.002,0,356,320
103.03,0,338,317
103.05,0,352,316
103.082,0,321,312
103.097,0,340,312
103.115,0,314,318
103.131,0,325,324
103.147,0,299,330
103.164,0,321,326
103.184,0,287,329
103.214,0,291,329
103.23,0,270,323
103.248,0,289,324
103.265,0,262,323
103.285,0,279,320
103.321,0,257,320
103.351,0,271,322
103.381,0,249,318
103.397,0,258,318
103.414,0,230,321
103.43,0,231,328
103.451,0,219,324
103.481,0,231,326
103.497,0,209,328
103.514,0,216,326
103.534,0,199,329
103.565,0,206,323
103.58,0,187,319
103.597,0,191,316
103.613,0,166,318
103.63,0,176,320
103.652,0,156,313
103.68,0,163,314
103.696,0,149,309
103.716,0,159,304
103.733,0,143,298
103.746,0,151,297
103.77,0,131,295
103.802,0,137,299
103.836,0,127,295
103.87,0,135,292
103.903,0,125,284
103.93,0,131,279
103.949,0,120,272
103.965,0,127,265
103.982,0,116,260
103.996,0,119,257
104.019,0,113,255
104.048,0,123,249
104.069,0,113,245
104.099,0,126,235
104.113,0,122,231
104.133,0,121,222
104.148,0,116,210
104.163,0,124,208
104.184,0,120,203
104.196,0,132,188
104.213,0,122,182
104.229,0,135,182
104.248,0,129,176
104.263,0,148,173
104.284,0,140,164
104.301,0,149,164
104.318,0,142,151
104.334,0,149,143
104.347,0,145,144
104.364,0,158,144
104.382,0,151,138
104.401,0,169,131
104.418,0,160,125
104.43,0,183,120
104.447,0,176,117
104.463,0,184,118
104.48,0,173,117
104.497,0,187,113
104.517,0,171,113
104.53,0,180,114
104.552,0,173,111
104.563,0,180,109
104.585,0,173,112
104.602,0,192,109
104.619,0,181,109
104.647,0,188,107
104.664,0,177,110
104.685,0,193,108
104.714,0,185,105
104.73,0,194,108
104.752,0,187,106
104.782,0,203,108
104.797,0,201,104
104.819,0,209,102
104.836,0,200,103
104.869,0,221,108
104.903,0,212,101
104.936,0,232,102
104.97,0,218,102
104.998,0,232,103
105.017,0,221,101
105.033,0,233,102
105.052,0,221,102
105.069,0,235,107
105.082,0,222,111
105.102,0,237,106
105.117,0,229,109
105.135,0,245,107
105.154,0,232,106
105.186,0,252,110
105.22,0,240,108
105.251,0,250,115
105.265,0,239,113
105.282,0,252,118
105.298,0,238,118
105.315,0,250,115
105.332,0,236,116
105.349,0,259,119
105.368,0,245,118
105.384,0,272,114
105.398,0,256,110
105.415,0,279,113
105.437,0,264,114
105.466,0,277,120
105.484,0,264,122
105.501,0,277,126
105.515,0,265,123
105.535,0,272,128
105.549,0,257,131
105.565,0,281,132
105.587,0,265,137
105.62,0,296,139
105.656,0,278,136
105.689,0,294,143
105.718,0,281,144
105.735,0,297,143
105.757,0,280,146
105.785,0,300,146
105.803,0,283,152
105.821,0,302,145
105.853,0,288,143
105.873,0,314,144
105.9,0,292,143
105.925,0,322,146
105.957,0,308,143
105.988,0,330,144
106.016,0,306,154
