lastTickTime,Tile::grassCount,Tile::rabbitCount,Tile::foxCount
176.563,0,465,208
176.578,0,483,205
176.595,0,464,197
176.614,0,489,200
176.628,0,448,198
176.645,0,482,202
176.665,0,449,195
176.679,0,479,197
176.695,0,445,200
176.712,0,493,201
176.729,0,458,200
176.75,0,488,199
176.782,0,458,203
176.796,0,468,203
176.812,0,451,198
176.83,0,468,195
176.846,0,442,195
176.864,0,476,196
176.879,0,447,196
176.896,0,485,194
176.914,0,444,194
176.929,0,472,192
176.948,0,436,188
176.963,0,457,186
176.98,0,434,182
176.996,0,446,185
177.014,0,420,183
177.03,0,455,179
177.046,0,431,180
177.063,0,470,175
177.082,0,438,170
177.096,0,469,171
177.115,0,437,178
177.129,0,456,173
177.147,0,424,180
177.164,0,439,175
177.179,0,419,168
177.196,0,443,172
177.214,0,413,170
177.23,0,437,175
177.247,0,403,172
177.265,0,443,175
177.283,0,416,172
177.297,0,441,169
177.315,0,420,168
177.331,0,448,167
177.348,0,423,163
177.363,0,445,166
177.379,0,410,163
177.397,0,431,167
177.413,0,404,170
177.43,0,442,164
177.448,0,416,165
177.465,0,444,165
177.481,0,406,164
177.498,0,421,167
177.514,0,394,169
177.531,0,411,174
177.547,0,386,172
177.563,0,400,175
177.58,0,366,179
177.596,0,390,181
177.614,0,363,184
177.631,0,402,183
177.648,0,360,186
177.663,0,376,188
177.68,0,360,188
177.697,0,370,188
177.714,0,349,193
177.731,0,371,187
177.748,0,351,185
177.765,0,373,185
177.781,0,354,182
177.798,0,387,186
177.816,0,366,182
177.832,0,379,187
177.847,0,347,183
177.863,0,364,187
177.881,0,339,195
177.897,0,350,193
177.913,0,320,192
177.93,0,345,187
177.947,0,322,190
177.964,0,338,190
177.982,0,318,189
177.999,0,346,184
178.015,0,324,186
178.032,0,333,188
178.05,0,314,187
178.064,0,322,187
178.08,0,302,187
178.097,0,314,180
178.114,0,297,182
178.132,0,323,181
178.151,0,292,185
178.167,0,318,180
178.185,0,293,175
178.215,0,316,169
178.232,0,287,166
178.247,0,296,170
178.265,0,281,164
178.282,0,289,164
178.299,0,270,174
178.315,0,280,172
178.33,0,260,174
178.348,0,289,177
178.365,0,276,173
178.382,0,289,175
178.398,0,260,173
178.416,0,275,176
178.43,0,259,176
178.447,0,264,176
178.465,0,243,178
178.484,0,251,182
178.498,0,236,175
178.514,0,253,176
178.531,0,240,177
178.549,0,255,179
178.566,0,236,179
178.58,0,258,177
178.597,0,246,173
178.615,0,261,173
178.63,0,244,170
178.649,0,256,171
178.666,0,238,174
178.68,0,248,173
178.697,0,227,174
178.714,0,246,170
178.732,0,227,172
178.749,0,238,172
178.766,0,219,171
178.783,0,229,169
178.798,0,219,169
178.815,0,237,170
178.833,0,230,167
178.847,0,243,161
178.864,0,228,157
178.881,0,246,160
178.898,0,223,162
178.915,0,235,168
178.931,0,225,167
178.948,0,233,168
178.965,0,214,174
178.982,0,236,168
178.999,0,223,169
179.014,0,234,161
179.03,0,218,159
179.047,0,227,151
179.064,0,212,151
179.08,0,227,153
179.097,0,220,147
179.12,0,235,145
179.149,0,222,145
179.166,0,242,147
179.183,0,224,147
179.202,0,248,144
179.218,0,231,144
179.232,0,248,142
179.248,0,234,142
179.264,0,252,143
179.281,0,238,141
179.298,0,256,140
179.315,0,245,142
179.332,0,268,138
179.35,0,250,136
179.365,0,271,137
179.382,0,264,134
179.398,0,282,134
179.415,0,271,134
179.433,0,285,134
179.451,0,272,128
179.468,0,297,127
179.484,0,284,126
179.499,0,310,122
179.515,0,295,118
179.531,0,325,118
179.549,0,309,114
179.566,0,339,114
179.583,0,326,114
179.6,0,353,113
179.618,0,335,111
179.635,0,364,106
179.654,0,350,103
179.682,0,372,101
179.7,0,353,101
179.715,0,383,103
179.733,0,362,105
179.749,0,396,99
179.767,0,384,96
179.783,0,410,96
179.799,0,389,92
179.816,0,418,92
179.833,0,406,92
179.85,0,443,89
179.866,0,424,85
179.884,0,460,84
179.901,0,435,84
179.918,0,482,83
179.934,0,454,83
179.95,0,490,79
179.967,0,470,79
179.983,0,498,76
180.004,0,471,77
180.016,0,504,77
180.033,0,477,80
180.049,0,512,82
180.067,0,483,80
180.084,0,518,84
180.1,0,499,85
180.117,0,535,86
180.134,0,510,88
180.151,0,537,90
180.168,0,522,89
180.184,0,558,92
180.201,0,530,91
180.217,0,567,96
180.234,0,536,98
180.25,0,580,94
180.268,0,541,87
180.283,0,582,86
180.3,0,557,93
180.317,0,600,87
180.334,0,558,94
180.351,0,605,91
180.367,0,574,96
180.384,0,615,95
180.4,0,583,102
180.417,0,622,105
180.434,0,585,106
180.451,0,631,112
180.468,0,601,113
180.484,0,644,116
180.501,0,612,122
180.518,0,648,126
180.536,0,593,135
180.551,0,627,138
180.567,0,593,133
180.586,0,648,140
180.602,0,612,144
180.62,0,646,152
180.639,0,605,155
180.675,0,643,156
180.706,0,598,158
180.735,0,634,167
180.752,0,598,168
180.768,0,623,181
180.785,0,575,192
180.802,0,620,197
180.819,0,586,206
180.836,0,632,205
180.854,0,595,213
180.871,0,619,221
180.893,0,575,224
180.924,0,592,235
180.957,0,553,239
180.992,0,588,235
181.023,0,543,246
181.055,0,579,245
181.071,0,549,247
181.09,0,602,247
181.124,0,556,255
181.154,0,590,259
181.171,0,534,265
181.193,0,558,267
181.223,0,519,274
181.244,0,548,275
181.276,0,508,283
181.305,0,535,287
181.324,0,503,289
181.353,0,532,288
181.37,0,500,287
181.386,0,511,295
181.403,0,484,295
181.42,0,520,297
181.437,0,485,298
181.453,0,521,302
181.47,0,481,301
181.488,0,505,291
181.505,0,466,288
181.52,0,485,290
181.538,0,451,292
181.553,0,475,292
181.57,0,442,292
181.586,0,473,283
181.604,0,447,284
181.625,0,482,274
181.653,0,452,273
181.671,0,482,272
181.688,0,452,266
181.704,0,473,264
181.72,0,444,253
181.736,0,473,254
181.756,0,433,250
181.771,0,465,240
181.787,0,434,242
181.803,0,462,238
181.82,0,428,238
181.839,0,452,243
181.853,0,419,235
181.87,0,443,230
181.889,0,412,235
181.907,0,440,234
181.937,0,406,227
181.956,0,440,217
181.972,0,419,215
181.989,0,453,210
182.007,0,422,212
182.023,0,439,213
182.04,0,412,209
182.055,0,440,209
182.074,0,408,208
182.103,0,428,204
182.119,0,400,197
182.137,0,426,191
182.155,0,399,191
182.171,0,413,191
182.187,0,395,191
182.206,0,411,191
182.222,0,382,187
182.238,0,409,186
182.255,0,375,187
182.269,0,392,186
182.288,0,371,183
182.304,0,390,179
182.322,0,363,181
182.339,0,386,179
182.353,0,355,175
182.369,0,373,167
182.387,0,346,168
182.403,0,368,168
182.42,0,343,171
182.437,0,356,169
182.456,0,337,168
182.476,0,354,166
182.505,0,324,171
182.52,0,346,172
182.539,0,328,177
182.557,0,349,177
182.573,0,329,171
182.591,0,353,170
182.623,0,327,171
182.642,0,336,178
182.671,0,313,181
182.689,0,331,183
182.706,0,310,181
182.723,0,329,183
182.737,0,310,181
182.754,0,346,179
182.771,0,314,185
182.792,0,334,185
182.82,0,306,186
182.838,0,313,193
182.854,0,296,194
182.87,0,308,208
182.889,0,284,212
182.904,0,302,213
182.925,0,279,217
182.955,0,314,218
182.97,0,298,216
182.99,0,310,218
183.004,0,296,216
183.021,0,309,219
183.039,0,292,206
183.056,0,303,210
183.074,0,286,210
183.09,0,300,214
183.109,0,282,216
183.145,0,319,211
183.175,0,300,213
183.189,0,318,226
183.208,0,304,227
183.223,0,319,223
183.242,0,301,222
183.254,0,310,213
183.273,0,293,213
183.29,0,302,212
183.307,0,289,208
183.322,0,315,207
183.34,0,299,204
183.356,0,331,199
183.372,0,315,205
183.389,0,348,199
183.406,0,325,198
183.422,0,333,201
183.44,0,324,189
183.461,0,340,188
183.496,0,321,181
183.524,0,343,181
183.541,0,333,174
183.556,0,360,172
183.573,0,340,171
183.589,0,383,166
183.606,0,364,164
183.622,0,389,161
183.64,0,372,162
183.658,0,385,160
183.675,0,372,156
183.692,0,393,157
183.707,0,379,159
183.724,0,416,160
183.742,0,391,159
183.759,0,440,151
183.778,0,411,149
183.808,0,445,155
183.825,0,424,159
183.843,0,448,158
183.861,0,422,158
183.896,0,436,155
183.925,0,414,155
183.943,0,436,165
183.961,0,411,168
183.991,0,454,169
184.01,0,429,167
184.027,0,478,170
184.043,0,448,171
184.059,0,473,174
184.074,0,436,178
184.092,0,447,184
184.108,0,429,185
184.124,0,459,179
184.141,0,421,175
184.158,0,464,176
184.176,0,439,177
184.193,0,485,180
184.209,0,455,180
184.225,0,492,180
184.244,0,457,189
184.263,0,488,188
184.293,0,448,195
184.309,0,465,190
184.324,0,433,189
184.343,0,453,196
184.361,0,425,197
184.375,0,463,207
184.393,0,435,206
184.41,0,471,213
184.426,0,447,213
184.443,0,486,207
184.461,0,448,211
184.479,0,471,214
184.492,0,452,212
184.508,0,476,208
184.525,0,448,205
184.542,0,467,211
184.56,0,440,215
184.576,0,476,216
184.594,0,442,218
184.609,0,488,216
184.626,0,455,218
184.644,0,487,220
184.66,0,454,219
184.678,0,468,227
184.696,0,448,231
184.728,0,462,239
184.745,0,432,236
184.761,0,448,244
184.776,0,419,247
184.792,0,436,244
184.811,0,416,243
184.828,0,450,241
184.843,0,415,233
184.86,0,432,239
184.876,0,405,236
184.892,0,434,241
184.91,0,395,244
184.925,0,413,246
184.942,0,392,242
184.958,0,404,248
184.975,0,379,251
184.994,0,397,264
185.008,0,375,264
185.026,0,395,269
185.043,0,372,274
185.061,0,386,276
185.078,0,362,280
185.096,0,383,275
185.128,0,353,277
185.146,0,375,288
185.16,0,347,288
185.178,0,357,299
185.193,0,334,301
185.21,0,352,299
185.226,0,324,300
185.242,0,345,296
185.259,0,325,296
185.276,0,332,298
185.293,0,312,292
185.309,0,330,287
185.326,0,306,280
185.342,0,326,283
185.36,0,302,280
185.376,0,305,288
185.393,0,290,291
185.41,0,308,286
185.427,0,284,284
185.445,0,290,289
185.461,0,268,296
185.476,0,282,296
185.492,0,261,300
185.509,0,272,299
185.526,0,252,292
185.542,0,270,287
185.559,0,254,289
185.577,0,266,284
185.593,0,254,278
185.61,0,274,273
185.626,0,253,275
185.642,0,258,275
185.659,0,246,271
185.676,0,263,264
185.694,0,251,259
185.711,0,263,258
185.726,0,242,256
185.744,0,260,261
185.763,0,232,263
185.78,0,252,259
185.792,0,234,258
185.809,0,253,259
185.826,0,237,253
185.842,0,246,258
185.859,0,234,253
185.876,0,249,255
185.892,0,223,252
185.91,0,235,252
185.927,0,222,252
185.942,0,231,251
185.959,0,219,253
185.976,0,238,245
185.994,0,224,240
186.009,0,240,242
186.026,0,225,239
186.042,0,244,238
186.059,0,233,236
186.076,0,247,231
186.094,0,234,234
186.11,0,244,234
186.126,0,229,225
186.143,0,239,223
186.159,0,226,228
186.176,0,246,221
186.194,0,228,221
186.209,0,242,215
186.227,0,224,215
186.244,0,247,213
186.261,0,230,203
186.283,0,237,205
186.312,0,224,203
186.326,0,240,199
186.344,0,230,197
186.362,0,247,193
186.378,0,231,197
186.394,0,247,198
186.41,0,229,189
186.427,0,249,189
186.443,0,237,187
186.46,0,256,185
186.478,0,241,185
186.494,0,256,183
186.512,0,245,185
186.526,0,257,183
186.543,0,244,181
186.561,0,260,176
186.579,0,247,174
186.594,0,271,176
186.613,0,254,176
186.628,0,268,173
186.643,0,249,175
186.66,0,271,175
186.676,0,255,175
186.694,0,268,173
186.71,0,253,173
186.728,0,265,171
186.743,0,251,174
186.76,0,270,176
186.779,0,257,174
186.794,0,277,177
186.81,0,265,171
186.827,0,292,173
186.845,0,276,171
186.86,0,293,174
186.876,0,275,170
186.893,0,293,165
186.91,0,275,163
186.928,0,286,165
186.943,0,270,165
186.961,0,297,167
186.977,0,278,168
186.994,0,304,168
187.012,0,290,163
187.028,0,317,165
187.045,0,301,154
187.062,0,311,156
187.079,0,288,161
187.097,0,308,162
187.11,0,297,161
187.131,0,323,159
187.144,0,308,163
187.161,0,337,158
187.177,0,320,153
187.194,0,333,158
187.211,0,318,157
187.227,0,343,156
187.244,0,334,157
187.261,0,362,156
187.278,0,348,154
187.294,0,367,157
187.31,0,339,157
187.327,0,367,161
187.344,0,346,165
187.361,0,364,163
187.378,0,344,167
187.395,0,373,164
187.411,0,356,164
187.427,0,382,163
187.444,0,362,163
187.462,0,393,161
187.479,0,369,160
187.497,0,409,159
187.512,0,388,157
187.529,0,411,163
187.546,0,386,164
187.561,0,413,168
187.579,0,387,168
187.596,0,411,174
187.612,0,383,174
187.629,0,401,178
187.647,0,378,172
187.665,0,406,167
187.679,0,382,170
187.694,0,407,172
187.711,0,378,177
187.728,0,395,182
187.746,0,374,187
187.764,0,400,187
187.781,0,369,195
187.797,0,402,197
187.814,0,378,204
187.831,0,389,202
187.844,0,371,205
187.862,0,386,205
187.88,0,358,210
187.895,0,373,217
187.911,0,354,221
187.929,0,377,225
187.946,0,351,229
187.961,0,380,233
187.977,0,357,237
187.996,0,368,234
188.013,0,338,245
188.033,0,359,245
188.062,0,330,244
188.079,0,347,236
188.096,0,319,240
188.112,0,329,238
188.128,0,310,246
188.146,0,337,245
188.166,0,311,250
188.202,0,336,251
188.23,0,308,261
188.249,0,332,268
188.279,0,307,270
188.295,0,309,274
188.311,0,283,276
188.327,0,289,278
188.345,0,269,275
188.363,0,283,270
188.378,0,263,273
188.395,0,288,276
188.411,0,269,273
188.428,0,291,269
188.446,0,267,268
188.464,0,277,264
188.478,0,258,267
188.494,0,273,267
188.511,0,257,265
188.527,0,271,263
188.545,0,254,258
188.561,0,271,253
188.577,0,254,251
188.595,0,274,251
188.611,0,253,257
188.63,0,271,258
188.647,0,252,259
188.663,0,261,262
188.679,0,243,260
188.695,0,254,259
188.711,0,233,255
188.728,0,255,258
188.744,0,240,249
188.761,0,265,238
188.778,0,250,234
188.796,0,265,234
188.811,0,249,230
188.83,0,256,228
188.847,0,243,222
188.866,0,246,222
188.894,0,233,217
188.911,0,251,220
188.928,0,240,212
188.945,0,254,212
188.962,0,242,217
188.981,0,265,212
188.996,0,244,208
189.013,0,259,210
189.028,0,238,202
189.044,0,244,203
189.061,0,230,205
189.078,0,240,202
189.094,0,230,203
189.111,0,248,204
189.128,0,236,202
189.145,0,260,200
189.163,0,239,198
189.179,0,258,196
189.196,0,241,199
189.213,0,254,201
189.231,0,240,204
189.246,0,249,195
189.263,0,235,191
189.28,0,245,193
189.294,0,236,186
189.311,0,266,182
189.328,0,252,178
189.345,0,282,181
189.362,0,271,180
189.379,0,296,170
189.396,0,279,165
189.414,0,303,164
189.431,0,284,163
189.447,0,299,164
189.464,0,286,163
189.48,0,296,163
189.497,0,281,160
189.512,0,312,153
189.529,0,301,151
189.548,0,327,151
189.565,0,308,149
189.58,0,327,145
189.595,0,315,138
189.614,0,341,135
189.63,0,320,131
189.647,0,335,127
189.664,0,327,129
189.679,0,345,137
189.696,0,326,135
189.713,0,361,135
189.73,0,341,137
189.747,0,368,140
189.766,0,339,145
189.779,0,366,148
189.798,0,342,147
189.815,0,364,151
189.833,0,346,149
189.846,0,375,155
189.865,0,359,154
189.881,0,387,155
189.898,0,369,158
189.917,0,397,158
189.933,0,366,167
189.95,0,392,166
189.963,0,369,169
189.982,0,406,165
189.997,0,379,166
190.014,0,399,165
190.031,0,386,170
190.048,0,409,169
190.066,0,385,168
190.08,0,414,175
190.101,0,391,173
190.118,0,419,182
190.136,0,400,186
190.152,0,434,179
190.171,0,410,178
190.19,0,433,184
190.218,0,407,186
190.234,0,432,185
190.252,0,410,184
190.268,0,436,186
190.286,0,409,184
190.302,0,442,192
190.319,0,421,189
190.336,0,454,193
190.354,0,430,192
190.372,0,473,192
190.386,0,445,192
190.403,0,458,192
190.421,0,429,192
190.437,0,456,190
190.454,0,437,189
190.468,0,471,188
190.485,0,448,182
190.503,0,488,189
190.52,0,469,187
190.536,0,521,184
190.553,0,488,183
190.571,0,508,188
190.585,0,481,189
190.602,0,497,188
190.62,0,467,192
190.635,0,499,191
190.652,0,478,191
190.668,0,528,188
190.687,0,493,193
190.702,0,545,194
190.721,0,503,203
190.737,0,535,210
190.752,0,501,217
190.769,0,540,221
190.787,0,512,222
190.804,0,534,219
190.824,0,507,213
190.856,0,541,213
190.872,0,502,214
190.885,0,560,216
190.909,0,530,217
190.938,0,568,219
190.953,0,533,215
190.97,0,574,218
190.987,0,534,215
191.006,0,572,216
191.019,0,525,210
191.04,0,541,216
191.072,0,507,224
191.09,0,549,227
191.121,0,520,231
191.136,0,559,243
191.155,0,523,242
191.17,0,559,242
191.187,0,522,249
191.204,0,558,257
191.221,0,522,257
191.237,0,540,254
191.253,0,504,263
191.269,0,534,261
191.289,0,501,264
191.303,0,533,265
191.319,0,485,269
191.338,0,512,272
191.356,0,476,283
191.373,0,515,280
191.386,0,471,282
191.404,0,496,292
191.421,0,465,285
191.438,0,478,290
191.454,0,448,296
191.471,0,468,294
191.486,0,440,296
191.503,0,470,299
191.521,0,439,296
191.538,0,465,300
191.555,0,434,300
191.569,0,462,305
191.587,0,431,301
191.603,0,454,298
191.62,0,424,299
191.637,0,443,297
191.655,0,402,295
191.671,0,417,303
191.687,0,384,305
191.704,0,408,301
191.72,0,379,299
191.739,0,404,300
191.753,0,372,301
191.774,0,395,291
191.804,0,366,293
191.821,0,376,287
191.837,0,357,283
191.852,0,376,284
191.871,0,346,281
191.888,0,358,284
191.904,0,330,278
191.921,0,355,283
191.938,0,328,282
191.956,0,352,280
191.973,0,320,281
191.988,0,331,276
192.005,0,302,282
192.022,0,319,283
192.039,0,290,280
192.053,0,298,285
192.071,0,277,293
192.088,0,302,283
192.105,0,279,283
192.119,0,290,278
192.136,0,273,274
192.152,0,288,271
192.174,0,266,269
192.203,0,272,273
192.22,0,258,268
192.237,0,269,254
192.253,0,250,259
192.272,0,259,258
192.287,0,247,255
192.304,0,259,256
192.321,0,240,252
192.338,0,266,255
192.355,0,243,248
192.37,0,250,249
192.386,0,231,243
192.403,0,240,238
192.421,0,228,232
192.436,0,239,226
192.453,0,228,228
192.469,0,241,227
192.487,0,229,221
192.505,0,245,217
192.519,0,228,207
192.535,0,243,200
192.553,0,224,193
192.57,0,238,192
192.589,0,226,185
192.602,0,241,182
192.621,0,226,182
192.639,0,245,180
192.655,0,229,179
192.671,0,250,179
192.689,0,232,177
192.706,0,248,171
192.719,0,228,164
192.738,0,239,171
192.753,0,218,173
192.769,0,222,169
192.788,0,209,171
192.804,0,226,172
192.822,0,211,176
192.837,0,231,172
192.854,0,211,176
192.869,0,224,180
192.886,0,212,175
192.903,0,216,171
192.919,0,203,168
192.937,0,219,167
192.953,0,214,162
192.97,0,234,155
192.987,0,221,161
193.005,0,242,160
193.021,0,231,161
193.037,0,246,170
193.054,0,224,172
193.069,0,222,176
193.087,0,213,175
193.104,0,226,175
193.12,0,209,176
193.137,0,225,173
193.153,0,208,173
193.169,0,222,179
193.186,0,207,183
193.203,0,211,191
193.219,0,198,196
193.237,0,203,194
193.253,0,191,187
193.27,0,198,183
193.286,0,186,183
193.303,0,200,182
193.32,0,188,177
193.336,0,216,177
193.354,0,205,174
193.371,0,224,173
193.388,0,212,170
193.403,0,218,169
193.42,0,201,173
193.437,0,208,173
193.453,0,200,177
193.47,0,209,177
193.486,0,197,182
193.503,0,224,183
193.521,0,213,180
193.536,0,234,183
193.554,0,216,180
193.57,0,222,184
193.586,0,208,187
193.603,0,218,182
193.62,0,213,179
193.637,0,227,174
193.653,0,215,170
193.671,0,228,165
193.688,0,213,161
193.704,0,242,158
193.72,0,230,153
193.737,0,260,147
193.754,0,242,147
193.77,0,258,143
193.787,0,239,141
193.803,0,250,137
193.82,0,237,136
193.837,0,246,137
193.854,0,236,133
193.871,0,260,135
193.887,0,247,135
193.903,0,274,136
193.921,0,263,134
193.938,0,283,131
193.954,0,276,126
193.971,0,291,121
193.988,0,279,118
194.003,0,288,119
194.021,0,280,119
194.037,0,302,118
194.054,0,289,112
194.07,0,320,111
194.088,0,301,108
194.104,0,334,98
194.121,0,321,99
194.138,0,348,98
194.154,0,333,97
194.171,0,348,98
194.188,0,338,92
194.204,0,364,89
194.221,0,350,83
194.237,0,377,81
194.255,0,353,82
194.27,0,380,82
194.288,0,362,79
194.305,0,394,74
194.321,0,371,71
194.338,0,387,71
194.355,0,374,69
194.371,0,391,68
194.388,0,375,67
194.405,0,413,67
194.421,0,383,67
194.438,0,414,67
194.455,0,398,64
194.472,0,447,62
194.488,0,414,63
194.504,0,456,67
194.521,0,432,70
194.539,0,441,75
194.554,0,422,72
194.571,0,454,71
194.589,0,423,69
194.604,0,458,74
194.622,0,438,77
194.638,0,477,78
194.656,0,450,79
194.672,0,494,79
194.688,0,472,79
194.706,0,494,84
194.722,0,468,84
194.74,0,486,88
194.756,0,461,88
194.773,0,490,90
194.789,0,462,91
194.805,0,506,90
194.822,0,471,94
194.839,0,502,98
194.856,0,478,95
194.873,0,517,100
194.889,0,486,104
194.906,0,508,111
194.922,0,474,114
194.94,0,502,116
194.956,0,474,121
194.972,0,500,129
194.989,0,464,130
195.005,0,502,136
195.022,0,471,144
195.039,0,511,151
195.056,0,469,155
195.072,0,503,164
195.09,0,460,174
195.105,0,487,180
195.123,0,453,186
195.139,0,482,187
195.155,0,447,192
195.172,0,486,200
195.189,0,436,214
195.205,0,458,219
195.222,0,417,225
195.24,0,442,233
195.256,0,412,234
195.272,0,430,240
195.289,0,401,251
195.306,0,419,253
195.323,0,387,259
195.339,0,418,259
195.356,0,387,272
195.373,0,412,274
195.391,0,376,278
195.406,0,380,287
195.423,0,352,288
195.439,0,369,298
195.456,0,343,296
195.474,0,360,296
195.489,0,335,289
195.505,0,355,290
195.522,0,329,298
195.538,0,344,305
195.555,0,319,307
195.572,0,335,306
195.589,0,313,308
195.606,0,322,309
195.622,0,300,302
195.64,0,314,299
195.657,0,294,293
195.673,0,311,300
195.689,0,295,287
195.706,0,317,285
195.724,0,300,283
195.739,0,310,276
195.756,0,295,270
195.773,0,312,263
195.789,0,288,260
195.806,0,297,262
195.823,0,282,254
195.839,0,293,253
195.856,0,272,247
195.873,0,298,246
195.89,0,273,239
195.906,0,293,246
195.922,0,278,234
195.939,0,292,229
195.955,0,280,228
195.973,0,289,232
195.989,0,272,229
196.006,0,297,224
196.023,0,282,219
196.039,0,312,217
196.055,0,293,209
196.072,0,319,207
196.089,0,295,200
196.106,0,315,198
196.122,0,295,200
196.139,0,304,200
196.155,0,281,197
196.172,0,291,197
196.189,0,277,198
196.205,0,305,190
196.222,0,284,192
196.239,0,313,187
196.255,0,302,185
196.272,0,326,186
196.289,0,313,178
196.305,0,326,177
196.322,0,311,167
196.34,0,319,166
196.356,0,305,164
196.372,0,337,156
196.389,0,315,150
196.406,0,350,146
196.423,0,329,143
196.439,0,358,143
196.456,0,333,145
196.473,0,348,139
196.489,0,327,141
196.505,0,340,142
196.522,0,329,137
196.539,0,345,132
196.555,0,323,132
196.572,0,356,132
196.589,0,335,131
196.606,0,369,135
196.623,0,339,138
196.639,0,356,140
196.655,0,338,141
196.672,0,356,138
196.69,0,336,136
196.705,0,354,140
196.722,0,335,143
196.739,0,363,140
196.756,0,342,140
196.773,0,370,142
196.79,0,345,144
196.806,0,358,149
196.823,0,339,151
196.84,0,354,150
196.856,0,329,143
196.873,0,336,151
196.889,0,323,152
196.906,0,339,156
196.923,0,315,158
196.939,0,333,159
196.956,0,304,166
196.972,0,321,167
196.989,0,304,173
197.006,0,314,178
197.023,0,296,174
197.039,0,310,175
197.055,0,289,178
197.072,0,302,178
197.089,0,287,182
197.105,0,307,178
197.123,0,289,177
197.139,0,312,177
197.156,0,294,172
197.173,0,305,174
197.189,0,279,181
197.206,0,287,180
197.222,0,260,184
197.238,0,276,184
197.255,0,260,190
197.272,0,270,192
197.289,0,255,193
197.306,0,271,192
197.323,0,246,192
197.339,0,253,194
197.356,0,235,203
197.373,0,241,206
197.389,0,222,203
197.406,0,233,209
197.423,0,213,209
197.439,0,225,205
197.456,0,199,211
197.473,0,216,210
197.49,0,203,211
197.506,0,208,214
197.522,0,189,217
197.539,0,189,220
197.556,0,175,220
197.573,0,187,224
197.589,0,175,224
197.606,0,177,221
197.623,0,167,220
197.639,0,175,223
197.655,0,162,221
197.673,0,166,221
197.69,0,157,218
197.706,0,161,222
197.722,0,149,219
197.741,0,163,216
197.756,0,156,210
197.773,0,162,209
197.789,0,152,200
197.806,0,160,203
197.823,0,154,194
197.84,0,169,190
197.856,0,160,186
197.873,0,171,184
197.889,0,167,180
197.906,0,175,179
197.923,0,167,176
197.939,0,179,173
197.956,0,170,179
197.973,0,188,173
197.989,0,180,157
198.006,0,187,154
198.023,0,179,149
198.039,0,191,145
198.056,0,182,145
198.073,0,189,146
198.089,0,177,144
198.106,0,199,137
198.122,0,184,132
198.14,0,196,131
198.156,0,185,128
198.173,0,207,122
198.189,0,200,118
198.206,0,212,116
198.223,0,205,110
198.239,0,218,109
198.256,0,207,108
198.272,0,234,108
198.289,0,220,102
198.306,0,234,101
198.322,0,220,102
198.339,0,241,97
198.356,0,226,95
198.373,0,241,97
198.389,0,231,93
198.406,0,248,94
198.423,0,238,94
198.439,0,258,98
198.456,0,242,98
198.472,0,257,98
198.49,0,244,95
198.506,0,258,100
198.523,0,252,100
198.539,0,270,97
198.557,0,253,97
198.573,0,267,98
198.59,0,250,99
198.607,0,275,100
198.623,0,261,103
198.64,0,282,102
198.657,0,266,106
198.674,0,284,107
198.69,0,266,106
198.707,0,280,110
198.724,0,263,112
198.74,0,287,110
198.757,0,272,110
198.773,0,286,111
198.79,0,271,111
198.806,0,292,117
198.823,0,274,116
198.84,0,305,116
198.857,0,285,119
198.874,0,304,120
198.891,0,281,124
198.907,0,300,125
198.924,0,284,128
198.94,0,298,131
198.956,0,280,128
198.973,0,307,124
198.99,0,288,124
199.007,0,313,123
199.024,0,292,125
199.041,0,297,131
199.057,0,284,125
199.074,0,302,120
199.091,0,282,124
199.107,0,297,124
199.124,0,279,124
199.14,0,307,123
199.159,0,291,123
199.174,0,316,126
199.19,0,293,122
199.207,0,309,121
199.224,0,288,119
199.24,0,306,116
199.257,0,285,116
199.274,0,312,117
199.291,0,301,116
199.308,0,322,117
199.324,0,304,118
199.341,0,336,115
199.358,0,316,117
199.374,0,335,117
199.391,0,315,121
199.407,0,331,118
199.424,0,310,121
199.44,0,330,119
199.457,0,311,121
199.474,0,338,121
199.491,0,322,119
199.507,0,353,124
199.524,0,325,123
199.54,0,349,125
199.558,0,335,121
199.575,0,350,121
199.591,0,333,118
199.608,0,347,114
199.625,0,331,118
199.641,0,358,116
199.657,0,338,114
199.674,0,370,118
199.691,0,350,118
199.707,0,377,119
199.725,0,360,116
199.741,0,388,120
199.758,0,363,116
199.775,0,388,117
199.791,0,364,118
199.808,0,392,116
199.825,0,372,118
199.841,0,392,117
199.858,0,372,120
199.875,0,395,128
199.891,0,366,134
199.908,0,397,135
199.925,0,370,141
199.942,0,389,143
199.958,0,372,142
199.974,0,387,143
199.991,0,366,145
200.008,0,395,148
200.024,0,364,149
200.042,0,386,150
200.059,0,367,152
200.075,0,398,151
200.092,0,369,153
200.109,0,394,155
200.125,0,362,159
200.142,0,374,162
200.158,0,355,164
200.175,0,371,166
200.192,0,353,164
200.208,0,385,163
200.224,0,364,160
200.242,0,395,160
200.258,0,370,158
200.275,0,408,159
200.292,0,382,161
200.309,0,402,162
200.325,0,379,160
200.342,0,387,161
200.359,0,362,159
200.375,0,395,165
200.392,0,367,171
200.409,0,406,171
200.426,0,380,172
200.442,0,407,174
200.458,0,378,175
200.475,0,396,183
200.492,0,369,183
200.508,0,379,186
200.525,0,359,189
200.542,0,375,188
200.559,0,348,198
200.575,0,380,201
200.592,0,351,207
200.609,0,378,210
200.626,0,353,206
200.642,0,360,207
200.658,0,336,204
200.675,0,359,199
