lastTickTime,Tile::grassCount,Tile::rabbitCount,Tile::foxCount
51.873,0,295,205
51.9067,0,307,195
51.9407,0,340,196
51.9744,0,370,197
52.0082,0,408,199
52.0422,0,421,198
52.0767,0,389,203
52.1104,0,373,201
52.1418,0,353,206
52.1741,0,344,204
52.2071,0,327,202
52.2419,0,314,201
52.274,0,307,197
52.3063,0,318,195
52.3399,0,340,199
52.3739,0,375,203
52.4084,0,404,198
52.442,0,411,197
52.4753,0,382,199
52.5079,0,357,204
52.5409,0,347,199
52.5743,0,331,204
52.6072,0,317,214
52.6421,0,313,206
52.6736,0,304,205
52.7073,0,314,203
52.7411,0,340,209
52.7742,0,379,215
52.8085,0,401,223
52.8418,0,393,222
52.8754,0,363,222
52.9091,0,348,224
52.9412,0,335,225
52.9739,0,321,225
53.0081,0,308,219
53.0401,0,296,216
53.0731,0,294,216
53.1078,0,301,221
53.1401,0,318,223
53.1742,0,358,220
53.2093,0,391,217
53.2427,0,379,219
53.2747,0,354,220
53.3074,0,336,217
53.3405,0,323,217
53.3739,0,301,220
53.407,0,283,229
53.4394,0,271,232
53.4723,0,265,233
53.5067,0,278,227
53.5414,0,297,232
53.5764,0,316,236
53.6105,0,337,237
53.6439,0,324,243
53.6758,0,298,250
53.7086,0,279,252
53.742,0,269,256
53.7731,0,256,251
53.806,0,241,250
53.8389,0,231,248
53.8721,0,226,245
53.9096,0,247,240
53.9404,0,277,242
53.9735,0,298,240
54.0068,0,306,237
54.0406,0,294,237
54.0736,0,278,238
54.1065,0,259,239
54.1391,0,249,236
54.1721,0,244,231
54.2055,0,234,230
54.2391,0,224,230
54.2721,0,219,230
54.3049,0,245,223
54.3389,0,281,218
54.3734,0,293,216
54.4069,0,302,212
54.4398,0,286,207
54.4723,0,273,206
54.5057,0,257,198
54.5386,0,243,199
54.5716,0,230,203
54.6045,0,218,202
54.6379,0,204,196
54.671,0,203,200
54.7051,0,226,197
54.7385,0,258,196
54.7725,0,269,200
54.8062,0,271,198
54.8406,0,258,199
54.8727,0,239,195
54.905,0,229,192
54.9379,0,224,192
54.971,0,220,188
55.0046,0,215,182
55.0374,0,209,183
55.0708,0,213,174
55.1044,0,252,173
55.1391,0,281,169
55.1733,0,276,168
55.2062,0,265,170
55.2389,0,258,168
55.2716,0,244,163
55.3049,0,230,165
55.338,0,214,170
55.371,0,199,168
55.4043,0,191,173
55.437,0,189,169
55.4703,0,198,170
55.5043,0,252,165
55.5386,0,273,158
55.5719,0,278,158
55.6051,0,270,158
55.6388,0,257,157
55.6719,0,242,162
55.7049,0,233,158
55.7376,0,222,154
55.7706,0,213,151
55.8059,0,211,151
55.8376,0,213,152
55.8704,0,223,148
55.9039,0,274,147
55.9387,0,285,148
55.9722,0,276,147
56.0056,0,270,148
56.0385,0,262,146
56.0714,0,253,141
56.1047,0,245,144
56.1387,0,237,147
56.1758,0,231,150
56.2079,0,223,151
56.2397,0,227,150
56.2722,0,245,145
56.3061,0,288,147
56.34,0,308,147
56.3734,0,291,147
56.4066,0,285,147
56.4388,0,274,149
56.4717,0,262,147
56.5142,0,246,141
56.5629,0,240,147
56.5986,0,231,147
56.6424,0,227,147
56.6743,0,248,143
56.7108,0,267,138
56.7431,0,314,142
56.7766,0,328,142
56.8099,0,310,139
56.8419,0,300,140
56.8758,0,288,139
56.9083,0,276,141
56.9408,0,266,138
56.9741,0,254,138
57.0071,0,245,144
57.0398,0,235,141
57.0746,0,254,145
57.108,0,271,142
57.1409,0,316,145
57.1751,0,313,144
57.2082,0,294,144
57.2417,0,281,149
57.2745,0,271,147
57.3074,0,257,143
57.3402,0,249,147
57.3734,0,244,149
57.4069,0,236,150
57.4399,0,231,153
57.473,0,253,151
57.5071,0,273,153
57.543,0,302,148
57.5751,0,290,154
57.6076,0,270,157
57.6411,0,259,159
57.6742,0,247,162
57.7079,0,234,164
57.7405,0,227,167
57.7738,0,213,170
57.808,0,201,175
57.8416,0,201,176
57.8757,0,224,179
57.9107,0,241,184
57.9442,0,268,185
57.9777,0,265,185
58.0117,0,255,185
58.0441,0,240,183
58.0757,0,231,185
58.1075,0,224,182
58.1405,0,214,182
58.1732,0,205,186
58.2345,0,198,184
58.2741,0,198,182
58.3277,0,225,175
58.3678,0,232,182
58.4134,0,262,177
58.454,0,257,179
58.4996,0,247,176
58.5579,0,233,182
58.5899,0,223,181
58.6404,0,216,176
58.6953,0,206,178
58.7497,0,194,175
58.8122,0,182,179
58.8475,0,189,175
58.8777,0,213,170
58.9112,0,219,177
58.9455,0,255,179
58.9789,0,249,174
59.0122,0,240,179
59.0452,0,230,176
59.0787,0,218,176
59.1111,0,206,179
59.1483,0,199,180
59.1801,0,188,174
59.2112,0,186,175
59.2442,0,194,173
59.278,0,224,173
59.3199,0,234,169
59.3633,0,261,172
59.396,0,260,173
59.4296,0,261,169
59.4626,0,251,168
59.4955,0,243,163
59.5284,0,234,158
59.5651,0,229,155
59.5947,0,223,149
59.6279,0,217,150
59.661,0,225,154
59.6948,0,256,154
59.7299,0,270,147
59.7632,0,284,153
59.7969,0,276,150
59.8292,0,273,152
59.8631,0,260,155
59.8981,0,245,154
59.9308,0,239,153
59.9614,0,233,154
59.9945,0,223,152
60.0276,0,213,149
60.0612,0,219,149
60.0948,0,256,146
60.1288,0,273,145
60.1623,0,308,148
60.1985,0,312,151
60.2308,0,303,157
60.2631,0,288,162
60.2958,0,277,167
60.329,0,267,164
60.3634,0,255,165
60.396,0,247,163
60.4291,0,244,160
60.4618,0,247,157
60.4953,0,296,153
60.5299,0,313,156
60.5632,0,345,159
60.5971,0,349,161
60.631,0,344,161
60.6649,0,324,158
60.6968,0,309,157
60.7298,0,298,159
60.7629,0,287,157
60.7966,0,278,159
60.8294,0,270,162
60.8627,0,279,160
60.8959,0,325,162
60.9303,0,352,161
60.9653,0,392,165
60.9992,0,387,170
61.0319,0,377,171
61.0648,0,361,169
61.0987,0,353,166
61.1372,0,345,165
61.187,0,336,164
61.2342,0,329,164
